user_id,month_year,housing_utilities,groceries,restaurants_cafes,transportation_fuel,public_transport,healthcare_pharmacy,education_tuition,childcare,clothing_personal_care,entertainment_hobbies,subscriptions,other_shopping,gifts_charity,miscellaneous,total_expenses,total_essential_spending,total_discretionary_spending,essential_spending_ratio,discretionary_spending_ratio,savings_this_month,spending_vs_last_month_percentage,highest_spending_category,meets_50_30_20_rule
419185c7-8416-47bf-8bbe-87a0dd7f5b7c,2025-07,2024.98,190.14,290.0,366.74,13.28,83.57,0,0,174.32,116.77,56.39,74.12,128.9,43.38,10183.62,9299.74,883.88,0.9132,0.0868,-3507.62,0.01,restaurants_cafes,False
419185c7-8416-47bf-8bbe-87a0dd7f5b7c,2025-08,2123.87,227.39,277.97,273.0,14.44,74.93,0,0,179.93,263.53,97.83,58.4,31.02,48.42,10291.76,9334.66,957.1,0.907,0.093,-3615.76,1.06,restaurants_cafes,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2024-10,1634.45,205.07,337.74,144.77,133.0,66.81,0,0,69.84,227.99,102.96,76.86,91.28,46.61,10618.09,9664.81,953.28,0.9102,0.0898,-4637.09,0.0,restaurants_cafes,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2024-10,1591.63,185.72,73.13,128.46,144.93,77.45,0,0,54.44,78.09,49.32,26.79,43.01,17.95,9951.63,9608.9,342.73,0.9656,0.0344,-3970.63,-6.28,groceries,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2024-11,1613.21,224.54,309.06,155.51,134.36,72.7,0,0,121.76,169.01,102.69,71.81,122.42,48.48,10626.26,9681.03,945.23,0.911,0.089,-4645.26,6.78,restaurants_cafes,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2024-12,1580.42,186.96,212.54,124.21,136.1,72.84,0,0,215.38,282.08,109.41,110.64,129.62,36.64,10677.55,9581.24,1096.31,0.8973,0.1027,-4696.55,0.48,entertainment_hobbies,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-01,1607.85,199.3,252.76,120.41,129.12,77.08,0,0,140.03,185.42,62.62,32.78,80.28,65.46,10433.82,9614.47,819.35,0.9215,0.0785,-4452.82,-2.28,restaurants_cafes,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-02,1605.67,209.72,87.09,128.37,130.83,76.15,0,0,145.32,232.6,77.38,73.48,73.5,40.69,10361.51,9631.45,730.06,0.9295,0.0705,-4380.51,-0.69,entertainment_hobbies,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-03,1591.77,180.54,236.32,112.78,123.49,75.42,0,0,237.49,230.65,98.01,88.0,124.63,15.96,10595.77,9564.71,1031.06,0.9027,0.0973,-4614.77,2.26,clothing_personal_care,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-04,1599.77,184.99,182.93,130.0,136.95,77.45,0,0,119.96,147.75,74.22,67.52,86.83,29.45,10318.53,9609.87,708.66,0.9313,0.0687,-4337.53,-2.62,groceries,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-05,1615.95,215.82,318.96,131.45,129.99,77.9,0,0,301.37,91.84,114.3,166.94,157.86,44.76,10847.85,9651.82,1196.03,0.8897,0.1103,-4866.85,5.13,restaurants_cafes,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-06,1599.2,188.53,71.76,139.11,133.15,77.77,0,0,86.01,106.4,50.29,80.24,50.39,39.66,10103.22,9618.47,484.75,0.952,0.048,-4122.22,-6.86,groceries,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-07,1635.04,195.86,184.3,122.28,136.94,72.01,0,0,119.07,55.06,49.73,39.42,41.8,28.91,10161.13,9642.84,518.29,0.949,0.051,-4180.13,0.57,groceries,False
cf173f79-2aaf-49a6-be29-6db7db285f76,2025-08,1678.91,200.35,295.54,128.95,136.93,77.76,0,0,219.05,206.41,81.27,80.0,81.04,38.23,10705.15,9703.61,1001.54,0.9064,0.0936,-4724.15,5.35,restaurants_cafes,False
e047c53f-31ed-493b-94c0-aa01034f0816,2024-10,3260.87,326.34,205.04,446.16,40.12,150.69,0,0,141.17,113.42,69.73,53.16,66.85,50.29,14499.61,13799.95,699.66,0.9517,0.0483,-4231.61,0.0,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2024-10,3316.59,416.14,351.01,421.54,41.38,152.85,0,0,282.14,268.64,135.07,199.59,63.45,62.33,15286.5,13924.27,1362.23,0.9109,0.0891,-5018.5,5.43,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2024-11,3297.17,354.87,352.72,453.23,44.19,152.9,0,0,296.45,266.19,125.54,140.35,114.84,88.97,15263.19,13878.13,1385.06,0.9093,0.0907,-4995.19,-0.15,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2024-12,3271.61,415.05,369.64,433.68,42.19,154.92,0,0,122.66,222.59,93.48,116.7,118.97,75.5,15012.76,13893.22,1119.54,0.9254,0.0746,-4744.76,-1.64,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-01,3270.11,415.54,377.84,443.42,45.71,136.65,0,0,166.51,234.9,101.24,127.72,144.76,44.3,15084.47,13887.2,1197.27,0.9206,0.0794,-4816.47,0.48,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-02,3267.95,421.22,122.63,411.22,46.23,167.74,0,0,139.81,201.06,75.8,14.77,50.9,20.68,14515.78,13890.13,625.65,0.9569,0.0431,-4247.78,-3.77,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-03,3246.9,339.99,294.13,459.25,47.51,149.64,0,0,162.95,212.33,92.75,122.77,77.89,68.32,14850.2,13819.06,1031.14,0.9306,0.0694,-4582.2,2.3,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-04,3304.82,406.41,205.98,468.73,45.29,143.81,0,0,196.1,182.43,77.8,85.23,36.28,34.22,14762.87,13944.83,818.04,0.9446,0.0554,-4494.87,-0.59,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-05,3256.35,358.04,264.15,529.98,42.16,152.53,0,0,243.44,185.82,94.27,71.12,57.58,54.86,14886.07,13914.83,971.24,0.9348,0.0652,-4618.07,0.83,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-06,3259.4,343.17,300.33,464.03,43.83,146.54,0,0,101.11,136.05,79.72,84.03,70.47,22.99,14627.44,13832.74,794.7,0.9457,0.0543,-4359.44,-1.74,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-07,3240.43,465.38,259.62,418.93,47.23,145.04,0,0,154.1,153.81,72.29,70.25,66.81,24.9,14694.56,13892.78,801.78,0.9454,0.0546,-4426.56,0.46,groceries,False
e047c53f-31ed-493b-94c0-aa01034f0816,2025-08,3196.6,390.14,537.42,439.08,47.55,148.04,0,0,247.16,260.7,111.69,113.99,133.49,50.92,15252.55,13797.18,1455.37,0.9046,0.0954,-4984.55,3.8,restaurants_cafes,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2024-10,3302.6,863.76,350.42,214.47,33.38,440.72,600,1600,197.91,139.25,92.89,114.19,132.78,45.91,11571.75,10498.4,1073.35,0.9072,0.0928,34.25,0.0,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2024-10,3359.87,819.34,420.96,206.9,35.77,483.78,600,1600,332.4,229.69,129.48,83.12,152.21,76.08,11973.07,10549.13,1423.94,0.8811,0.1189,-367.07,3.47,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2024-11,3444.59,813.79,390.61,249.31,31.11,482.93,600,1600,194.74,360.27,109.92,120.74,116.13,81.89,12039.5,10665.2,1374.3,0.8859,0.1141,-433.5,0.55,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2024-12,3452.17,789.04,390.69,187.52,34.18,448.44,600,1600,239.73,219.36,107.04,95.67,84.65,54.41,11746.37,10554.82,1191.55,0.8986,0.1014,-140.37,-2.43,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-01,3435.27,769.26,398.5,242.67,35.8,408.98,600,1600,164.08,82.39,86.52,63.23,15.62,18.73,11364.52,10535.45,829.07,0.927,0.073,241.48,-3.25,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-02,3278.19,806.5,181.69,204.66,36.82,469.96,600,1600,391.28,305.35,170.7,155.06,140.34,74.86,11858.88,10439.6,1419.28,0.8803,0.1197,-252.88,4.35,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-03,3370.96,795.02,214.63,191.42,32.08,457.86,600,1600,208.67,400.5,129.53,67.35,151.34,39.03,11701.86,10490.81,1211.05,0.8965,0.1035,-95.86,-1.32,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-04,3332.02,815.97,258.12,252.65,35.29,446.92,600,1600,343.98,218.34,107.4,117.7,108.45,53.38,11733.69,10526.32,1207.37,0.8971,0.1029,-127.69,0.27,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-05,3411.03,665.01,308.03,212.9,33.84,441.91,600,1600,64.4,401.72,102.59,44.97,23.51,51.68,11405.06,10408.16,996.9,0.9126,0.0874,200.94,-2.8,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-06,3463.4,757.41,527.19,267.07,36.62,444.1,600,1600,148.47,363.56,129.84,144.6,162.95,73.2,12161.88,10612.07,1549.81,0.8726,0.1274,-555.88,6.64,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-07,3253.46,755.37,227.71,186.95,33.13,451.72,600,1600,227.44,276.74,95.33,141.37,161.7,74.88,11529.27,10324.1,1205.17,0.8955,0.1045,76.73,-5.2,groceries,False
e9dbe455-15e4-4e72-9df0-e2cc92a604b8,2025-08,3461.93,811.03,516.19,215.02,32.82,435.37,600,1600,436.56,501.17,167.37,182.59,123.04,59.76,12586.32,10599.64,1986.68,0.8422,0.1578,-980.32,9.17,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2024-10,857.74,373.35,167.23,259.37,38.07,149.73,0,0,141.61,162.75,79.76,85.71,148.36,36.21,3487.81,2666.18,821.63,0.7644,0.2356,835.19,0.0,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2024-10,918.21,476.03,313.27,269.45,38.57,155.86,0,0,51.95,107.2,82.38,94.25,84.64,23.16,3602.89,2846.04,756.85,0.7899,0.2101,720.11,3.3,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2024-11,909.12,353.49,317.17,247.48,38.72,137.92,0,0,173.33,318.5,114.38,119.64,89.88,58.16,3865.71,2674.65,1191.06,0.6919,0.3081,457.29,7.29,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2024-12,886.0,459.97,326.61,267.21,36.07,153.94,0,0,370.52,236.79,103.32,136.62,151.42,89.22,4205.61,2791.11,1414.5,0.6637,0.3363,117.39,8.79,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-01,919.34,413.1,344.19,253.19,42.18,162.42,0,0,243.85,275.91,105.06,133.76,84.29,43.24,4008.45,2778.15,1230.3,0.6931,0.3069,314.55,-4.69,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-02,896.96,490.23,37.01,280.58,38.04,168.04,0,0,133.0,88.49,71.39,90.15,46.07,22.67,3350.55,2861.77,488.78,0.8541,0.1459,972.45,-16.41,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-03,906.0,413.02,331.62,312.38,38.76,162.57,0,0,210.67,202.91,119.81,175.16,135.71,31.36,4027.89,2820.65,1207.24,0.7003,0.2997,295.11,20.22,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-04,902.95,361.62,418.11,280.66,38.99,157.0,0,0,300.9,218.42,130.87,142.73,125.39,69.75,4135.31,2729.14,1406.17,0.66,0.34,187.69,2.67,restaurants_cafes,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-05,931.29,362.96,196.22,288.3,36.33,154.14,0,0,250.97,212.41,97.81,95.6,128.76,60.5,3803.21,2760.94,1042.27,0.7259,0.2741,519.79,-8.03,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-06,866.99,438.15,385.99,256.22,38.32,149.22,0,0,123.23,122.42,111.57,133.02,121.39,58.63,3793.07,2736.82,1056.25,0.7215,0.2785,529.93,-0.27,groceries,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-07,888.79,376.87,519.02,217.9,41.38,134.15,0,0,250.9,280.57,114.54,122.52,92.2,65.65,4092.41,2647.01,1445.4,0.6468,0.3532,230.59,7.89,restaurants_cafes,False
4d3aa96b-5aca-4977-bbbe-61658dd93a28,2025-08,872.64,355.18,114.58,271.83,41.88,154.15,0,0,95.51,108.37,57.55,44.55,75.05,24.88,3204.09,2683.6,520.49,0.8376,0.1624,1118.91,-21.71,groceries,False
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2024-10,692.82,203.4,49.33,250.29,15.35,73.65,0,0,50.6,43.97,20.61,14.99,18.85,10.35,1450.5,1241.8,208.7,0.8561,0.1439,1390.5,0.0,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2024-10,664.87,174.61,66.96,288.97,13.88,72.53,0,0,72.82,45.59,29.35,29.32,26.19,9.45,1500.83,1221.15,279.68,0.8136,0.1864,1340.17,3.47,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2024-11,651.74,178.51,122.42,289.27,16.28,70.75,0,0,80.45,63.81,38.87,40.49,29.5,19.36,1607.74,1212.84,394.9,0.7544,0.2456,1233.26,7.12,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2024-12,660.93,203.09,70.34,296.05,16.48,74.46,0,0,105.51,53.2,29.22,40.76,36.97,15.11,1608.41,1257.3,351.11,0.7817,0.2183,1232.59,0.04,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-01,683.01,239.29,140.71,303.89,14.65,73.39,0,0,67.69,93.85,29.13,21.67,36.18,10.51,1720.26,1320.52,399.74,0.7676,0.2324,1120.74,6.95,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-02,666.53,198.1,196.93,288.29,14.22,74.31,0,0,88.16,95.27,32.99,25.21,28.26,20.52,1735.08,1247.74,487.34,0.7191,0.2809,1105.92,0.86,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-03,695.01,188.82,22.18,288.07,16.08,75.42,0,0,69.8,46.14,34.21,32.97,40.1,10.29,1525.38,1269.69,255.69,0.8324,0.1676,1315.62,-12.09,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-04,675.03,234.05,165.02,324.27,14.62,78.1,0,0,89.96,116.21,50.43,39.56,43.36,24.57,1861.47,1332.36,529.11,0.7158,0.2842,979.53,22.03,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-05,661.98,194.38,109.45,247.02,16.39,73.1,0,0,45.14,48.4,36.49,31.94,49.88,19.11,1539.57,1199.16,340.41,0.7789,0.2211,1301.43,-17.29,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-06,668.46,213.38,126.24,262.26,15.1,76.41,0,0,73.49,104.01,41.28,34.9,26.56,17.55,1665.93,1241.9,424.03,0.7455,0.2545,1175.07,8.21,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-07,690.15,215.43,91.13,278.11,14.44,72.18,0,0,128.88,58.58,55.19,41.49,56.37,41.27,1749.51,1276.6,472.91,0.7297,0.2703,1091.49,5.02,groceries,True
566d9ca1-1e79-4a45-85e2-9363ed2211dd,2025-08,665.99,211.96,140.39,298.22,14.58,78.36,0,0,37.56,130.79,51.13,31.46,50.65,25.48,1742.86,1275.4,467.46,0.7318,0.2682,1098.14,-0.38,groceries,True
9812a10e-d252-4d95-a934-cd040dab1b2b,2024-10,3011.2,815.48,374.63,88.28,171.81,431.67,600,1600,122.31,239.09,125.49,191.7,65.56,49.4,8255.12,7086.94,1168.18,0.8585,0.1415,2208.88,0.0,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2024-10,3026.0,667.93,436.05,93.55,197.0,462.98,600,1600,350.35,201.05,193.56,278.63,240.54,117.85,8833.99,7015.96,1818.03,0.7942,0.2058,1630.01,7.01,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2024-11,2987.38,724.87,515.02,75.61,208.83,441.12,600,1600,283.05,338.44,147.95,155.05,72.83,64.91,8583.56,7006.31,1577.25,0.8162,0.1838,1880.44,-2.83,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2024-12,2988.16,794.82,485.23,68.91,196.53,429.29,600,1600,361.62,396.89,184.95,213.47,288.26,138.54,9115.17,7046.21,2068.96,0.773,0.227,1348.83,6.19,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-01,2944.92,772.83,338.13,82.38,194.2,455.12,600,1600,244.0,405.19,184.45,263.49,180.87,87.38,8721.46,7017.95,1703.51,0.8047,0.1953,1742.54,-4.32,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-02,3022.27,792.12,827.92,80.1,204.46,424.97,600,1600,288.33,593.11,207.94,285.25,249.83,122.93,9667.73,7092.42,2575.31,0.7336,0.2664,796.27,10.85,restaurants_cafes,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-03,3008.33,801.67,494.68,83.17,187.48,409.07,600,1600,134.83,284.95,179.86,214.54,247.55,77.54,8692.17,7058.22,1633.95,0.812,0.188,1771.83,-10.09,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-04,3119.39,894.49,703.12,82.91,187.65,400.15,600,1600,645.74,372.8,210.31,249.15,270.85,117.55,9822.61,7253.09,2569.52,0.7384,0.2616,641.39,13.01,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-05,3011.39,929.99,501.14,79.74,226.33,485.01,600,1600,457.08,257.18,172.78,205.67,201.67,54.56,9151.04,7300.96,1850.08,0.7978,0.2022,1312.96,-6.84,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-06,2931.86,837.64,335.3,72.86,184.85,469.64,600,1600,422.4,353.15,152.53,283.97,146.75,64.83,8824.28,7065.35,1758.93,0.8007,0.1993,1639.72,-3.57,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-07,3041.78,999.07,360.19,85.2,190.34,458.19,600,1600,346.12,531.34,189.4,154.21,247.9,91.47,9263.71,7343.08,1920.63,0.7927,0.2073,1200.29,4.98,groceries,False
9812a10e-d252-4d95-a934-cd040dab1b2b,2025-08,2948.46,820.97,526.71,73.61,194.79,427.91,600,1600,277.03,422.55,187.49,170.82,208.39,111.42,8938.65,7034.24,1904.41,0.7869,0.2131,1525.35,-3.51,groceries,False
471eeec9-7612-465b-9741-690939ebb9f2,2024-10,1965.5,186.74,536.9,53.1,154.24,176.57,0,0,237.28,214.54,122.85,63.85,143.86,85.64,5729.88,4324.96,1404.92,0.7548,0.2452,692.12,0.0,restaurants_cafes,False
471eeec9-7612-465b-9741-690939ebb9f2,2024-10,2003.77,189.0,608.55,57.12,163.59,182.83,0,0,398.6,124.54,178.24,269.4,222.79,60.25,6247.49,4385.12,1862.37,0.7019,0.2981,174.51,9.03,restaurants_cafes,False
471eeec9-7612-465b-9741-690939ebb9f2,2024-11,1917.47,235.07,229.45,58.41,152.48,184.01,0,0,387.61,214.7,200.3,229.57,115.41,107.82,5821.11,4336.25,1484.86,0.7449,0.2551,600.89,-6.82,clothing_personal_care,False
471eeec9-7612-465b-9741-690939ebb9f2,2024-12,1957.17,183.56,329.56,65.49,153.47,188.87,0,0,447.45,116.75,194.33,166.94,187.36,96.19,5875.95,4337.37,1538.58,0.7382,0.2618,546.05,0.94,clothing_personal_care,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-01,1977.46,199.63,609.9,47.93,145.81,202.8,0,0,441.74,300.41,263.28,332.15,126.47,126.26,6562.65,4362.44,2200.21,0.6647,0.3353,-140.65,11.69,restaurants_cafes,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-02,1994.71,199.46,882.03,60.38,159.37,185.04,0,0,519.77,411.52,199.75,257.91,292.79,113.0,7064.54,4387.77,2676.77,0.6211,0.3789,-642.54,7.65,restaurants_cafes,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-03,1900.59,237.9,307.71,57.45,145.91,187.25,0,0,306.21,183.72,100.37,73.01,111.08,59.12,5459.13,4317.91,1141.22,0.791,0.209,962.87,-22.72,restaurants_cafes,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-04,1860.53,219.28,335.05,52.62,151.01,174.67,0,0,231.76,439.3,125.32,176.31,211.37,76.14,5842.17,4246.92,1595.25,0.7269,0.2731,579.83,7.02,entertainment_hobbies,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-05,1910.17,199.67,120.56,54.99,140.52,196.37,0,0,325.06,154.4,90.64,69.92,115.5,68.97,5235.58,4290.53,945.05,0.8195,0.1805,1186.42,-10.38,clothing_personal_care,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-06,1917.24,216.52,369.37,50.77,170.48,166.75,0,0,301.36,475.6,176.88,171.63,113.91,37.56,5956.88,4310.57,1646.31,0.7236,0.2764,465.12,13.78,entertainment_hobbies,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-07,2009.48,227.84,475.54,49.64,162.42,183.46,0,0,243.47,169.48,122.58,114.51,131.97,56.02,5735.22,4421.65,1313.57,0.771,0.229,686.78,-3.72,restaurants_cafes,False
471eeec9-7612-465b-9741-690939ebb9f2,2025-08,1908.68,179.62,269.94,44.36,147.81,185.33,0,0,364.89,220.24,131.31,132.74,87.26,85.39,5546.38,4254.61,1291.77,0.7671,0.2329,875.62,-3.29,clothing_personal_care,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2024-10,1630.96,213.49,791.61,120.38,192.3,77.66,0,0,345.75,599.11,199.09,187.61,121.71,153.33,8104.84,5706.63,2398.21,0.7041,0.2959,-1969.84,0.0,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2024-10,1612.09,205.1,474.72,98.36,178.01,74.08,0,0,353.73,236.81,164.37,184.6,59.92,82.37,7196.0,5639.48,1556.52,0.7837,0.2163,-1061.0,-11.21,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2024-11,1620.87,187.09,534.61,128.17,184.18,79.97,0,0,278.32,421.67,279.39,204.57,381.03,119.78,7891.49,5672.12,2219.37,0.7188,0.2812,-1756.49,9.66,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2024-12,1622.81,186.51,161.59,114.88,196.51,74.21,0,0,295.46,361.21,137.49,127.06,70.79,81.57,6901.93,5666.76,1235.17,0.821,0.179,-766.93,-12.54,entertainment_hobbies,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-01,1598.08,216.09,655.72,106.4,170.28,76.49,0,0,568.85,465.32,201.87,297.07,244.9,137.14,8210.05,5639.18,2570.87,0.6869,0.3131,-2075.05,18.95,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-02,1668.98,207.4,714.21,101.98,169.02,71.87,0,0,433.61,456.66,211.99,309.11,281.54,109.85,8208.06,5691.09,2516.97,0.6934,0.3066,-2073.06,-0.02,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-03,1630.43,174.61,732.93,143.27,189.57,72.03,0,0,568.32,488.27,230.61,226.3,124.7,179.38,8232.26,5681.75,2550.51,0.6902,0.3098,-2097.26,0.29,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-04,1570.26,232.72,722.62,134.95,183.62,81.65,0,0,578.78,696.66,258.86,261.73,305.9,92.54,8592.13,5675.04,2917.09,0.6605,0.3395,-2457.13,4.37,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-05,1606.86,200.86,403.69,127.53,178.12,78.55,0,0,217.08,289.78,209.94,140.83,91.75,79.52,7096.35,5663.76,1432.59,0.7981,0.2019,-961.35,-17.41,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-06,1616.99,206.91,516.12,120.07,198.78,76.61,0,0,451.51,376.47,154.9,197.37,207.95,65.3,7660.82,5691.2,1969.62,0.7429,0.2571,-1525.82,7.95,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-07,1637.36,167.57,846.35,126.61,196.76,79.13,0,0,400.31,518.63,215.47,150.18,251.75,87.19,8149.15,5679.27,2469.88,0.6969,0.3031,-2014.15,6.37,restaurants_cafes,False
26829c61-7cda-489e-bcf8-7e8c26d87946,2025-08,1645.5,219.82,391.25,132.19,206.26,72.19,0,0,293.44,344.52,160.75,80.25,192.96,48.39,7259.36,5747.8,1511.56,0.7918,0.2082,-1124.36,-10.92,restaurants_cafes,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2024-10,4125.9,604.76,152.3,95.31,158.04,739.66,300,800,131.01,143.75,52.78,63.77,29.52,28.13,8155.66,7554.4,601.26,0.9263,0.0737,518.34,0.0,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2024-10,4359.57,751.73,409.79,83.71,158.46,710.0,300,800,296.38,297.46,158.49,162.01,140.33,89.32,9447.98,7894.2,1553.78,0.8355,0.1645,-773.98,15.85,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2024-11,4272.92,489.45,515.3,85.5,156.84,709.4,300,800,197.54,191.12,128.01,102.49,88.46,62.94,8830.7,7544.84,1285.86,0.8544,0.1456,-156.7,-6.53,restaurants_cafes,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2024-12,4305.49,545.25,280.31,92.84,158.18,756.21,300,800,81.97,163.68,109.55,80.89,106.27,29.64,8541.01,7688.7,852.31,0.9002,0.0998,132.99,-3.28,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2025-01,4073.22,544.87,192.75,84.52,161.25,746.9,300,800,47.57,137.33,64.16,56.89,44.05,43.75,8027.99,7441.49,586.5,0.9269,0.0731,646.01,-6.01,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2025-02,4243.38,647.23,496.47,93.48,152.63,767.85,300,800,330.84,196.33,137.97,75.92,128.9,122.46,9224.19,7735.3,1488.89,0.8386,0.1614,-550.19,14.9,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2025-03,4402.05,621.45,291.76,95.21,139.01,809.02,300,800,158.05,151.58,84.22,73.03,57.22,45.93,8759.26,7897.47,861.79,0.9016,0.0984,-85.26,-5.04,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2025-04,4311.89,560.4,419.27,82.07,149.24,774.03,300,800,261.74,329.91,109.81,85.79,134.43,63.22,9112.53,7708.36,1404.17,0.8459,0.1541,-438.53,4.03,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2025-05,4228.71,645.89,416.35,99.43,157.05,705.91,300,800,264.98,221.24,99.24,109.01,117.02,55.94,8951.5,7667.72,1283.78,0.8566,0.1434,-277.5,-1.77,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2025-06,4436.58,638.9,467.46,90.05,134.48,774.16,300,800,376.5,374.09,130.64,204.11,142.08,63.44,9663.22,7904.9,1758.32,0.818,0.182,-989.22,7.95,groceries,False
d0aa3cba-8cbb-4886-ba69-fd22cf4c8524,2025-07,4302.97,546.54,453.49,89.87,155.76,750.89,300,800,347.17,222.86,97.73,166.14,132.63,57.32,9154.1,7676.76,1477.34,0.8386,0.1614,-480.1,-5.27,groceries,False
